mean,sd,2.5%,50%,97.5%,Rhat,n.eff,n_total_mcmc,n_sample,n_thin,n_burn,param_name,param,year_id,site_id_numeric,year,river,site,site_id,abundance,area,density,group
0.8265179723582222,0.6153999921293783,0.042013287499999996,0.736845,2.318243999999999,1,2924,65000,1500,40,5000,sd_obs,sd_obs[25],NA,25,NA,ishizaki,2,ishizaki2,NA,NA,NA,NA
0.7790659854637066,0.25896686232747756,0.32091912499999997,0.7513255,1.370045499999998,1.01,2845,65000,1500,40,5000,sd_obs,sd_obs[26],NA,26,NA,kenichi,1,kenichi1,NA,NA,NA,NA
1.3602087978533333,0.6685119423158322,0.12085965000000001,1.3686099999999999,2.7780734999999974,1,1408,65000,1500,40,5000,sd_obs,sd_obs[27],NA,27,NA,kenichi,2,kenichi2,NA,NA,NA,NA
0.9868484176355555,0.34476502763375827,0.24188422500000004,0.9732105,1.7199194999999996,1,1832,65000,1500,40,5000,sd_obs,sd_obs[28],NA,28,NA,kenichi,3,kenichi3,NA,NA,NA,NA
0.8117240591684445,0.514954559457539,0.03589656250000001,0.7774760000000001,1.9498827499999998,1,1193,65000,1500,40,5000,sd_obs,sd_obs[29],NA,29,NA,kenichi,4,kenichi4,NA,NA,NA,NA
0.3317514285177778,0.19358692242515932,0.0197398875,0.321936,0.7387555249999999,1,1360,65000,1500,40,5000,sd_obs,sd_obs[30],NA,30,NA,kenichi,5,kenichi5,NA,NA,NA,NA
0.9394688344326667,0.6092363884764648,0.06400668750000002,0.848711,2.4056782499999976,1,4235,65000,1500,40,5000,sd_obs,sd_obs[31],NA,31,NA,kokamotsu,1,kokamotsu1,NA,NA,NA,NA
1.4019392380822222,0.7113700627016425,0.16099617500000002,1.3263449999999999,3.0565317499999987,1,3041,65000,1500,40,5000,sd_obs,sd_obs[32],NA,32,NA,kokamotsu,2,kokamotsu2,NA,NA,NA,NA
0.895778820938,0.5107392006604032,0.08732060750000001,0.8384235,2.0748092499999986,1,3414,65000,1500,40,5000,sd_obs,sd_obs[33],NA,33,NA,kokamotsu,3,kokamotsu3,NA,NA,NA,NA
0.6923440273997777,0.4445641646787839,0.0467330175,0.6279065,1.7636839999999956,1,3071,65000,1500,40,5000,sd_obs,sd_obs[34],NA,34,NA,masuhoro,1,masuhoro1,NA,NA,NA,NA
0.9229289933644444,0.4903987830732726,0.10289725,0.8550234999999999,2.0527787499999985,1,3620,65000,1500,40,5000,sd_obs,sd_obs[35],NA,35,NA,masuhoro,2,masuhoro2,NA,NA,NA,NA
0.41317647010955555,0.23944213214560559,0.030708335000000007,0.39809649999999996,0.9587287499999999,1,2880,65000,1500,40,5000,sd_obs,sd_obs[36],NA,36,NA,masuhoro,3,masuhoro3,NA,NA,NA,NA
0.7317921794873333,0.3598146823634403,0.105912825,0.690544,1.54222,1,3300,65000,1500,40,5000,sd_obs,sd_obs[37],NA,37,NA,mogusa,2,mogusa2,NA,NA,NA,NA
0.94976427434,0.5672658104597451,0.116673625,0.853834,2.3040517499999993,1,3962,65000,1500,40,5000,sd_obs,sd_obs[38],NA,38,NA,mogusa,3,mogusa3,NA,NA,NA,NA
0.19866258814933332,0.16538945992549955,0.0074816462500000005,0.153356,0.623841174999999,1,1079,65000,1500,40,5000,sd_obs,sd_obs[39],NA,39,NA,nikanbetsu,1,nikanbetsu1,NA,NA,NA,NA
0.4391426609432889,0.15860416262300167,0.104363225,0.435135,0.779880874999999,1.02,2176,65000,1500,40,5000,sd_obs,sd_obs[40],NA,40,NA,nikanbetsu,2,nikanbetsu2,NA,NA,NA,NA
0.3547889193902222,0.17038523971840497,0.0327646875,0.3558805,0.6952043499999996,1,906,65000,1500,40,5000,sd_obs,sd_obs[41],NA,41,NA,nikanbetsu,3,nikanbetsu3,NA,NA,NA,NA
0.34570713006133336,0.19373828002849205,0.016733452500000003,0.33958900000000003,0.7459526749999998,1,777,65000,1500,40,5000,sd_obs,sd_obs[42],NA,42,NA,nikanbetsu,4,nikanbetsu4,NA,NA,NA,NA
0.23032166160755554,0.16190125651233855,0.009606695750000002,0.20451599999999998,0.6012240499999999,1,960,65000,1500,40,5000,sd_obs,sd_obs[43],NA,43,NA,nikanbetsu,5,nikanbetsu5,NA,NA,NA,NA
1.11489339426,0.5435312042472671,0.19860560000000002,1.0255999999999998,2.4555809999999987,1,3810,65000,1500,40,5000,sd_obs,sd_obs[44],NA,44,NA,nishibetsu,1,nishibetsu1,NA,NA,NA,NA
0.34614930275733335,0.26628271695903644,0.014212097500000001,0.30071800000000004,0.9854932999999999,1,3122,65000,1500,40,5000,sd_obs,sd_obs[45],NA,45,NA,nishibetsu,2,nishibetsu2,NA,NA,NA,NA
0.5331028234811112,0.3023967764667133,0.05891934750000001,0.48967150000000004,1.2314984999999994,1.01,4010,65000,1500,40,5000,sd_obs,sd_obs[46],NA,46,NA,nishibetsu,3,nishibetsu3,NA,NA,NA,NA
0.6655642315466667,0.40061715581025326,0.0713070875,0.6069235,1.6657259999999994,1,3685,65000,1500,40,5000,sd_obs,sd_obs[47],NA,47,NA,nishibetsu,4,nishibetsu4,NA,NA,NA,NA
0.8295140932107555,0.5751995472162558,0.04312287000000001,0.753753,2.18163925,1,3422,65000,1500,40,5000,sd_obs,sd_obs[48],NA,48,NA,nishibetsu,5,nishibetsu5,NA,NA,NA,NA
1.3017602050555555,0.8182528246015559,0.12714005,1.16429,3.268445,1,3747,65000,1500,40,5000,sd_obs,sd_obs[49],NA,49,NA,nobusha,1,nobusha1,NA,NA,NA,NA
2.7614979713450443,1.6993121627620258,0.16414035,2.55243,6.789475249999999,1,2958,65000,1500,40,5000,sd_obs,sd_obs[50],NA,50,NA,nobusha,2,nobusha2,NA,NA,NA,NA
0.7848883846213334,0.5404339513934243,0.04654409500000001,0.7086285,2.0930394999999993,1,2767,65000,1500,40,5000,sd_obs,sd_obs[51],NA,51,NA,nobusha,3,nobusha3,NA,NA,NA,NA
1.0290211903158,0.5452695684258556,0.07974726000000004,0.9906665,2.227386249999995,1,3080,65000,1500,40,5000,sd_obs,sd_obs[52],NA,52,NA,okushibetsu,1,okushibetsu1,NA,NA,NA,NA
2.032552764428889,0.8861749707379145,0.5562435250000001,1.91715,4.132395749999997,1,4138,65000,1500,40,5000,sd_obs,sd_obs[53],NA,53,NA,okushibetsu,2,okushibetsu2,NA,NA,NA,NA
